|intergenic|PEKT02000001.1:0-23()	inter	0.434782608696	caur
|intergenic|PEKT02000001.1:6571-6652()	inter	0.432098765432	caur
|intergenic|PEKT02000001.1:8868-8916()	inter	0.625	caur
|intergenic|PEKT02000001.1:15477-15866()	inter	0.393316195373	caur
|intergenic|PEKT02000001.1:24070-24435()	inter	0.482191780822	caur
|intergenic|PEKT02000001.1:26298-26529()	inter	0.34632034632	caur
|intergenic|PEKT02000001.1:30399-30413()	inter	0.428571428571	caur
|intergenic|PEKT02000001.1:31385-31404()	inter	0.473684210526	caur
|intergenic|PEKT02000001.1:39132-39734()	inter	0.431893687708	caur
|intergenic|PEKT02000001.1:44604-44825()	inter	0.407239819005	caur
|intergenic|PEKT02000001.1:45035-45154()	inter	0.260504201681	caur
|intergenic|PEKT02000001.1:52690-52891()	inter	0.407960199005	caur
|intergenic|PEKT02000001.1:53822-53931()	inter	0.522935779817	caur
|intergenic|PEKT02000001.1:56098-56211()	inter	0.380530973451	caur
|intergenic|PEKT02000001.1:58566-58582()	inter	0.1875	caur
|intergenic|PEKT02000001.1:65602-65776()	inter	0.471264367816	caur
|intergenic|PEKT02000001.1:84602-84630()	inter	0.428571428571	caur
|intergenic|PEKT02000001.1:85498-85710()	inter	0.457547169811	caur
|intergenic|PEKT02000001.1:86541-86580()	inter	0.589743589744	caur
|intergenic|PEKT02000001.1:86817-87189()	inter	0.451612903226	caur
|intergenic|PEKT02000001.1:88212-88338()	inter	0.484126984127	caur
|intergenic|PEKT02000001.1:91479-91563()	inter	0.333333333333	caur
|intergenic|PEKT02000001.1:91773-92230()	inter	0.387308533917	caur
|intergenic|PEKT02000001.1:93147-93148()	inter	0.0	caur
|intergenic|PEKT02000001.1:95914-96067()	inter	0.418300653595	caur
|intergenic|PEKT02000001.1:97422-97443()	inter	0.380952380952	caur
|intergenic|PEKT02000001.1:103847-103890()	inter	0.348837209302	caur
|intergenic|PEKT02000001.1:107372-107510()	inter	0.297101449275	caur
|intergenic|PEKT02000001.1:113104-113371()	inter	0.374531835206	caur
|intergenic|PEKT02000001.1:113732-113740()	inter	0.375	caur
|intergenic|PEKT02000001.1:114541-115434()	inter	0.410974244121	caur
|intergenic|PEKT02000001.1:116133-116279()	inter	0.308219178082	caur
|intergenic|PEKT02000001.1:117287-117319()	inter	0.25	caur
|intergenic|PEKT02000001.1:121410-121450()	inter	0.325	caur
|intergenic|PEKT02000001.1:129155-129232()	inter	0.38961038961	caur
|intergenic|PEKT02000001.1:136147-136660()	inter	0.397660818713	caur
|intergenic|PEKT02000001.1:139657-139786()	inter	0.418604651163	caur
|intergenic|PEKT02000001.1:146619-146657()	inter	0.263157894737	caur
|intergenic|PEKT02000001.1:150181-150250()	inter	0.260869565217	caur
|intergenic|PEKT02000001.1:165837-165887()	inter	0.52	caur
|intergenic|PEKT02000001.1:167031-167198()	inter	0.419161676647	caur
|intergenic|PEKT02000001.1:169124-169256()	inter	0.340909090909	caur
|intergenic|PEKT02000001.1:169976-169984()	inter	0.25	caur
|intergenic|PEKT02000001.1:173726-173851()	inter	0.328	caur
|intergenic|PEKT02000001.1:180416-180528()	inter	0.294642857143	caur
|intergenic|PEKT02000001.1:181318-181325()	inter	0.142857142857	caur
|intergenic|PEKT02000001.1:182319-182452()	inter	0.390977443609	caur
|intergenic|PEKT02000001.1:185657-185700()	inter	0.46511627907	caur
|intergenic|PEKT02000001.1:193308-193404()	inter	0.385416666667	caur
