45 45C 45Creseq 46a 47 48 49 50 51 52 52reseq 52reseq2 53 53reseq 54 55 56 57
CTRG_00065|390 0 1 0 5 0 0 0 4 0 0 0 1 0 0 0 0 1 0
CTRG_00066|1116 675 173 464 374 547 336 510 1512 2000 1824 2164 684 648 987 740 982 1302 1146
CTRG_00067|1299 444 144 356 366 303 280 341 1663 1985 1825 2144 655 709 1069 843 1068 1228 1054
CTRG_00068|1134 256 55 152 417 505 416 673 229 344 294 379 121 163 242 208 214 480 390
CTRG_00069|2196 372 472 1263 952 616 395 643 108 197 149 190 62 101 155 207 197 400 353
CTRG_00070|3039 1055 938 2428 969 1617 1003 1487 1528 1913 1779 2297 659 692 948 917 1154 1413 1422
CTRG_00071|570 383 526 1348 216 210 388 329 574 654 567 721 186 230 334 271 288 390 291
CTRG_00072|1890 1022 947 2461 843 2177 523 1999 1964 2188 1671 2018 592 294 382 353 419 851 878
MSTRG.827.1|1135|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 15 36 85 24 70 14 106 149 151 127 160 52 2 8 3 7 12 17
MSTRG.828.1|410|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 2 8 3 3 0 4 0 1 0 2 2 0 0 0 1 1 1
MSTRG.829.1|960|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 10 22 51 13 16 5 21 7 15 16 18 6 5 14 11 1 15 9
CTRG_00073|363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CTRG_00074|612 108 624 1628 224 247 199 427 639 771 744 982 288 354 532 430 444 585 418
CTRG_00075|477 57 87 206 183 100 135 184 397 346 336 399 119 158 219 183 215 257 182
MSTRG.835.1|251|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 1 1 4 0 0 7 4 0 1 0 4 3 5 2 3 2
CTRG_00076|1929 631 337 895 596 825 595 842 1617 2144 1866 2250 650 582 977 817 1026 1121 975
CTRG_00077|1293 7 0 9 12 0 0 0 0 0 0 1 0 0 0 0 0 8 2
CTRG_00078|1953 10 11 39 34 12 9 12 42 54 39 42 18 15 11 16 20 69 58
CTRG_00079|966 715 946 2486 1640 948 854 1136 784 845 812 1063 303 455 681 662 799 771 632
MSTRG.839.1|394|x|CTRG_00079-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 9 22 74 52 8 2 12 60 103 69 89 25 59 91 45 64 180 125
CTRG_00080|2889 1429 2505 6426 2124 1027 625 923 1215 1653 1440 1747 529 560 849 744 991 1462 1257
CTRG_00081|612 632 117 321 1344 2345 2620 3042 10966 12577 12692 15884 4817 3438 5047 3802 4348 5610 4130
MSTRG.842.1|219|x|CTRG_00082-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 2 3 11 1 3 2 2 6 6 2 5 2 2 7 4 10 0 7
CTRG_00082|483 2665 1493 3887 1277 871 733 1107 5494 7451 6344 8280 2453 2322 3514 2239 2906 4490 3342
CTRG_00083|1032 70 5 7 7 49 29 38 71 85 105 96 38 57 98 52 94 21 19
CTRG_00084|3057 1891 882 2372 2750 4446 2473 3394 8633 10217 10263 12362 3534 2560 3522 3646 4782 5509 5388
CTRG_00085|1239 408 940 2294 1284 662 630 695 1307 2064 1726 2246 631 829 1270 977 1279 1754 1493
CTRG_00086|1350 2727 3512 9264 4542 2879 2356 3304 5626 7185 5993 7451 2192 2891 4238 3195 4757 7380 6364
CTRG_00087|453 442 1239 2986 1062 322 304 547 589 818 667 891 272 424 724 455 598 1648 1273
CTRG_00088|2034 2541 2086 5593 1765 2544 1352 2375 2001 2660 2069 2558 774 979 1455 969 1389 2481 2104
MSTRG.850.1|690|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 12 1 4 4 25 15 31 18 46 46 39 14 16 22 20 25 7 6
CTRG_00089|1032 642 27 53 32 414 268 466 383 554 534 699 205 369 540 352 538 132 104
MSTRG.852.1|520|x|CTRG_00090-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 1 7 25 30 6 1 2 6 3 7 6 2 0 1 0 0 0 2
CTRG_00090|1593 104 63 132 167 64 66 116 601 707 691 874 261 326 465 438 545 761 676
CTRG_00091|1443 996 2311 6110 2041 972 929 1092 1205 1493 1332 1649 456 638 987 838 1005 1293 1074
CTRG_00092|510 787 1663 4285 838 812 1280 1179 215 493 384 507 146 407 564 606 557 653 536
CTRG_00093|663 736 766 2077 1571 639 517 771 409 733 525 643 182 469 701 528 678 1079 861
MSTRG.857.1|562|x|CTRG_00093-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 5 6 18 4 0 3 1 5 5 4 0 1 1 1 3 6 3
CTRG_00094|2460 2186 3304 8895 2923 2084 940 1369 1343 1756 1499 1880 557 616 860 685 1062 1707 1655
CTRG_00095|2019 162 169 475 556 267 155 239 462 507 519 711 170 173 242 243 311 714 653
CTRG_00096|1344 33 48 100 377 45 36 40 17 19 34 28 16 29 68 52 64 192 163
MSTRG.862.1|335|x|CTRG_00097-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 3 1 1 0 0 0 2 1 0 0 0 0 0 0 1 0 0
CTRG_00097|366 34 158 389 173 973 417 944 1075 1734 1125 1442 476 602 829 729 1016 2221 2332
CTRG_00098|666 0 8 14 4 39 11 27 31 25 29 52 15 7 42 12 38 59 47
MSTRG.865.1|640|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 0 0 1 0 1 13 22 14 28 5 13 8 12 10 18 14
MSTRG.866.1|1333|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 1 4 1 0 0 25 22 14 14 6 6 25 6 6 26 9
CTRG_00099|852 262 282 686 458 3661 1420 2284 2280 2521 1630 2066 602 514 790 739 1106 3238 3546
MSTRG.868.1|242|x|CTRG_00100-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 2 19 0 0 0 0 1 0 1 0 0 1 0 0 3 2
CTRG_00100|2238 43 57 189 154 467 325 470 417 284 326 406 118 107 194 160 229 175 160
CTRG_00101|720 1938 2683 6856 2481 1392 1553 2020 990 1433 1160 1458 445 766 1112 954 1147 1348 1084
CTRG_00102|513 0 1 6 5 0 1 1 0 1 0 1 0 0 2 1 4 4 4
CTRG_00103|1170 6035 2679 7182 2238 1133 898 1392 1006 1481 1368 1659 521 1148 1764 1201 1662 1041 973
CTRG_00104|738 2443 822 2176 1523 785 1041 872 3463 4567 3618 4651 1317 1881 2876 2067 2604 3726 3004
CTRG_00105|2295 223 846 2274 647 185 115 168 159 193 168 193 52 95 128 129 198 348 286
CTRG_00106|1377 1190 1773 4552 818 873 559 888 785 1154 869 1216 362 630 878 722 842 998 675
CTRG_00107|1575 276 128 283 748 1054 945 1092 3819 4153 4051 4989 1494 1174 1748 1618 1970 2428 2132
CTRG_00108|666 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0
MSTRG.879.1|1205|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 3 3 7 0 0 0 11 8 20 13 3 9 7 2 6 9 2
CTRG_00109|852 60 12 30 11 455 127 227 134 240 204 209 64 55 104 98 112 202 185
MSTRG.881.1|321|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 2 5 7 3 2 17 8 10 12 3 6 12 4 5 6 10
CTRG_00110|1734 267 270 728 2798 6145 3912 6304 19995 23953 23025 28504 8386 12352 18294 16114 22584 31052 25763
CTRG_00111|885 236 355 896 463 204 203 232 479 658 529 662 202 281 389 404 448 477 380
CTRG_00112|1338 5 1 11 3 0 0 0 3 3 3 1 2 3 4 2 1 7 3
CTRG_00113|1272 127 207 495 143 87 66 104 324 491 377 529 156 209 360 285 324 1149 894
CTRG_00114|2526 1911 3011 7906 3741 2686 1692 2870 4983 7260 5732 7308 2121 2269 3277 3088 3708 5790 4994
CTRG_00115|693 300 454 1125 289 136 218 257 325 313 283 327 118 188 321 233 277 330 281
CTRG_00116|1056 170 249 465 25 14 24 34 63 70 81 63 24 48 52 40 59 80 57
CTRG_00117|2937 537 1677 4343 1339 2108 1056 1657 4628 6543 5716 6643 2038 1259 1794 1650 2260 4279 3349
MSTRG.891.1|692|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 8 1 2 2 4 27 28 14 29 11 10 16 11 14 17 19
CTRG_00118|1305 308 395 996 502 375 284 508 550 575 569 737 217 369 455 404 415 368 311
CTRG_00119|1047 2713 4340 11227 1635 1955 2519 2278 993 1629 1340 1733 456 520 911 728 955 1244 1079
CTRG_00120|1242 175 238 666 126 192 196 278 163 234 222 264 92 110 141 112 134 227 225
CTRG_00121|3489 1021 2277 6169 2850 1725 1028 1358 1475 1875 1669 2128 654 639 1031 882 1155 1845 1661
CTRG_00122|2523 8906 1834 4768 2011 4385 2349 3740 3693 4648 4669 5704 1612 2046 3110 2583 3402 2941 2761
CTRG_00123|1824 2504 4215 10943 1630 734 767 994 1848 2709 2315 2966 856 1169 1931 1707 2190 3100 2445
CTRG_00124|1599 256 475 1195 562 272 260 220 71 156 103 173 36 58 80 88 100 364 294
CTRG_00125|1248 137597 57641 151161 58928 83864 61792 78565 112464 164230 138614 167578 49306 52355 73627 65756 82526 155643 139127
MSTRG.900.1|270|x|CTRG_00125-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 10 29 2 1 2 0 0 5 1 4 1 0 1 0 0 1 3
CTRG_00126|2223 893 2202 5759 3034 1217 881 1649 3034 4708 3866 4840 1394 1968 2914 2441 3286 4233 3668
CTRG_00127|825 8498 5327 13675 4544 4393 3580 6240 9778 12933 10944 13571 4016 3708 5485 4232 5204 8490 7264
CTRG_00128|456 1496 1047 2655 708 353 270 559 1623 2053 1570 1824 607 1181 1896 1202 1604 1482 1053
CTRG_00129|873 12385 7055 18663 4037 9725 7215 10583 7278 9190 8425 10375 2916 4025 6068 5043 6788 5602 5097
CTRG_00130|726 42 46 128 41 30 49 24 8 8 11 6 3 14 16 10 8 16 17
CTRG_00131|1194 98 14 42 94 36 36 52 30 40 12 28 12 22 37 24 35 40 44
CTRG_00132|723 294 219 509 266 500 478 580 1787 2057 1772 2191 646 499 758 529 595 854 637
CTRG_00133|951 136 18 57 49 130 68 176 235 333 319 383 122 158 201 155 228 239 162
CTRG_00134|1518 13 3 5 0 1 0 2 2 1 0 0 0 2 1 2 0 7 4
MSTRG.908.1|210|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 41 112 1 14 47 34 27 66 29 35 15 39 61 45 39 38 20
MSTRG.909.1|1220|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 2 54 129 25 9 5 8 62 149 95 109 39 40 29 23 42 49 37
MSTRG.910.1|2416|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 1 71 179 34 11 3 15 181 213 205 259 68 46 83 80 66 181 138
MSTRG.911.1|529|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 3 5 0 0 1 12 12 13 19 3 3 4 3 2 2 9
CTRG_00135|2628 596 1401 3670 495 432 269 452 1360 1766 1351 1696 517 370 576 488 649 1488 1205
CTRG_00136|1905 1438 1664 4512 1553 1538 1262 1327 1365 2026 1742 2203 619 628 954 1059 1240 2330 1932
CTRG_00137|1308 0 8 13 3 2 6 5 1 3 6 4 3 0 2 0 7 10 7
CTRG_00138|2427 178 176 449 53 163 72 154 1064 1375 1164 1430 457 193 289 271 363 580 516
MSTRG.916.1|398|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 3 4 0 0 2 0 4 15 6 8 2 0 5 4 3 6 1
CTRG_00139|1335 380 337 940 75 494 379 522 1750 2569 2150 2598 747 491 676 402 521 860 708
CTRG_00140|1419 105 65 187 144 345 255 330 1122 1421 1321 1729 507 386 566 529 679 591 513
MSTRG.919.1|1161|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 5 12 57 0 0 0 68 49 52 68 24 29 39 44 71 109 75
MSTRG.921.1|674|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 0 0 0 0 0 12 4 6 9 3 5 5 3 6 5 5
MSTRG.922.1|1273|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 9 8 30 8 4 7 5 50 51 49 61 17 14 24 16 20 47 39
CTRG_00141|4107 860 884 2424 771 982 528 805 3351 3682 3397 4253 1248 898 1230 1114 1586 2343 2110
CTRG_00142|522 122 2392 6094 2985 5784 6771 8080 1432 3120 2469 2930 943 1963 3126 4158 3890 9337 7761
CTRG_00143|2445 15 16 55 80 13 10 11 22 55 45 46 8 36 38 37 28 179 167
MSTRG.927.1|235|x|CTRG_00144-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 11 0 0 0 0 4 0 5 7 3 2 1 0 0 1 2 2 0
CTRG_00144|315 611 306 748 330 293 265 213 868 1315 1008 1332 406 434 620 380 655 888 722
CTRG_00145|738 4702 8383 21474 4632 2275 2459 3017 1881 2408 1965 2482 732 1261 1900 1613 1833 2796 2187
CTRG_00146|639 934 1596 4259 485 433 611 551 231 275 232 308 94 209 333 319 343 405 343
CTRG_00147|912 554 696 1669 192 405 468 563 351 423 433 548 147 239 357 270 273 330 246
CTRG_00148|369 9 9 21 2 12 10 2 1 0 0 0 1 0 0 0 0 2 1
CTRG_00149|1884 4914 11393 29893 1086 9547 7753 13903 195 355 242 320 95 70 99 169 151 179 193
CTRG_00150|4056 747 1376 3578 653 1404 994 1183 1975 2370 2237 2751 813 647 997 902 1085 1105 963
CTRG_00151|723 847 955 2419 651 676 510 882 998 1379 1246 1657 509 449 711 566 696 936 649
CTRG_00152|522 5818 5905 15118 5261 6000 6309 11565 3198 3255 3095 4057 1213 739 1157 1305 1036 1221 982
CTRG_00153|1980 214 380 937 523 509 342 545 78 157 126 168 52 59 100 101 100 412 324
MSTRG.940.1|252|x|CTRG_00154-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 6 9 37 4 6 2 11 1 4 3 2 1 4 0 0 1 3 3
CTRG_00154|600 166910 117674 306810 193510 201391 114058 198747 59072 95885 70773 85270 24853 24669 35653 30256 36912 73104 61065
MSTRG.942.1|476|x|CTRG_00154-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 20 109 286 12 27 33 20 2 10 2 8 1 2 1 1 5 5 7
MSTRG.943.1|391|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 3 1 8 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0
MSTRG.944.1|1727|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 5 6 12 23 3 4 3 0 2 1 1 0 1 1 2 0 2 1
MSTRG.945.1|668|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 3 2 4 9 9 7 4 1 0 0 2 1 1 4 0 0 6 1
MSTRG.946.1|276|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 0 1 2 2 1 3 0 0 1 1 3 0 0 1 0 0
CTRG_00155|351 83200 16041 40444 30251 130620 63116 97739 11039 14704 10904 13355 3888 4719 7206 5758 7826 9421 8361
MSTRG.949.1|292|x|CTRG_00156-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 59 168 15 5 2 6 6 4 2 2 0 0 0 1 0 6 9
CTRG_00156|3336 162 5636 14487 2155 864 462 311 663 1200 805 1166 311 168 241 293 291 2099 2180
CTRG_00157|345 0 3 2 1 1 0 1 4 9 6 5 1 2 5 1 3 19 9
CTRG_00158|444 206 1665 4128 1137 424 435 744 3475 5041 3680 4637 1440 1988 2926 2209 3218 8317 6052
CTRG_00159|402 9 18 39 6 2 1 1 1 1 0 1 0 1 0 0 1 1 1
MSTRG.955.1|695|x|CTRG_00159-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 7848 9504 24692 8458 1918 2337 2451 2663 4227 3438 4331 1224 2395 3654 2938 3859 13648 10486
CTRG_00160|1056 4 1 11 60 17 8 5 8 9 7 5 2 2 2 2 0 19 19
CTRG_00161|345 3 1 3 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0
CTRG_00162|3336 125 4782 12239 1855 981 455 351 538 1075 762 990 258 122 170 230 269 1715 1919
CTRG_00163|3330 1224 919 2422 1043 1758 767 1351 3987 4497 3984 4679 1366 561 882 678 1030 1608 1722
MSTRG.960.1|230|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0
CTRG_00164|2157 823 1689 4617 1352 1007 607 651 686 1068 863 1042 337 436 667 512 715 961 868
MSTRG.963.1|490|x|CTRG_00165-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 4 10 4 1 1 1 5 9 12 7 5 5 6 6 12 14 11
CTRG_00165|1134 830 1652 4405 4456 1557 1490 1428 8369 8843 8870 11139 3260 3101 4637 3991 5273 8534 7089
MSTRG.965.1|281|x|CTRG_00166-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 4 20 52 40 3 9 3 73 104 76 100 29 35 49 25 52 145 121
CTRG_00166|855 756 957 2493 3747 1890 2191 1889 5424 5866 5750 6930 2019 1771 2736 2214 3009 2521 2113
CTRG_00167|1377 9350 3296 8796 5461 6281 4739 5976 5121 6041 5261 6510 2040 1869 2732 2041 2703 4367 4141
CTRG_00168|1005 179 43 92 159 525 527 513 1408 1604 1447 1753 516 459 612 508 664 536 498
CTRG_00169|930 30884 29862 77670 62490 27416 24457 29700 13164 21432 17868 21631 6416 7782 11615 10382 11973 20899 16363
MSTRG.970.1|908|x|CTRG_00169-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 4 12 4 5 4 4 5 6 1 7 4 4 8 0 0 15 5
CTRG_00170|564 3 19 47 121 4 1 7 6 6 1 6 2 5 4 7 2 12 4
MSTRG.973.1|215|x|CTRG_00171-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 19 32 96 26 45 28 93 45 37 41 70 12 5 5 6 1 1 1
CTRG_00171|858 33 110 284 186 7 9 20 32 42 41 55 16 20 18 13 23 74 53
CTRG_00172|1941 716 474 1276 414 855 279 818 1597 1812 1810 2162 633 334 529 439 587 1073 822
CTRG_00173|798 59 90 184 100 64 67 112 181 211 202 246 76 140 229 203 240 216 208
CTRG_00174|393 8 22 72 73 10 12 13 43 66 78 74 29 25 43 25 40 91 53
CTRG_00175|1797 18 99 238 104 62 60 58 55 46 37 29 12 16 15 29 41 41 44
CTRG_00176|2211 501 806 2104 408 1709 1226 2070 1491 1760 1696 2160 678 729 1089 1197 1448 1135 1172
MSTRG.980.1|639|x|CTRG_00176-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 2 9 1 3 2 5 5 29 13 20 5 2 9 3 12 6 2
CTRG_00177|1536 659 612 1581 528 1721 1145 1510 2722 2669 2856 3400 1036 1026 1415 1186 1622 1216 1196
CTRG_00178|1521 242 309 775 601 394 424 431 96 200 155 177 53 113 174 173 236 435 391
CTRG_00179|1212 5376 1849 4839 4613 10772 8164 12744 9164 16597 13032 17174 5170 6571 10190 8139 12246 17443 16172
MSTRG.988.1|432|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 2 3 10 13 20 6 1 6 8 1 2 1 2 1 2 4
CTRG_00180|387 12147 7025 18106 12200 19876 20019 27748 13918 19083 14962 19019 5835 5865 8864 6596 9166 18653 13879
MSTRG.990.1|315|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 1 0 0 1 2 13 9 5 8 2 1 6 3 6 10 4
CTRG_00181|906 10340 6975 18100 4718 4721 4141 5544 6983 9686 8765 10973 3231 6001 8905 7379 9532 7308 5817
MSTRG.993.1|937|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 6 12 51 20 5 4 6 20 25 20 21 3 14 18 10 12 15 8
CTRG_00182|3327 387 883 2214 329 792 371 477 551 698 633 720 230 230 276 274 370 358 350
MSTRG.995.1|537|x|CTRG_00182-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 3 1 11 6 20 5 12 12 14 1 13 10 16 14 33 35
CTRG_00183|252 4 15 34 21 133 168 207 90 179 155 205 52 119 183 187 208 361 309
MSTRG.997.1|228|x|CTRG_00184-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 1 7 6 9 18 21 1 17 13 8 4 7 20 14 23 21 24
CTRG_00184|396 27 37 99 94 285 261 456 226 280 240 275 78 221 312 284 377 650 617
CTRG_00185|1785 1282 773 2167 1407 1404 861 1429 732 956 890 999 328 470 692 613 876 1379 1143
CTRG_00186|3729 147 105 378 121 220 80 115 292 379 314 432 112 61 66 97 114 241 311
CTRG_00187|6054 414 811 1875 1341 729 302 483 953 1214 1101 1356 389 269 361 423 555 956 975
CTRG_00188|372 53 52 194 58 60 61 54 80 102 104 139 31 38 45 39 46 94 55
CTRG_00189|648 126 98 264 60 117 112 134 155 222 189 233 78 65 101 90 108 196 169
CTRG_00190|1365 2747 1874 4971 1416 2479 1982 2684 2189 2801 2474 3103 900 1059 1568 1468 1712 2304 1953
CTRG_00191|1779 1332 150 405 2588 5798 4554 5474 17659 16966 17512 21734 6316 4380 6345 5649 7234 6767 5971
CTRG_00192|672 677 3117 8059 1704 648 748 895 505 1095 803 1045 340 386 618 549 662 1431 1099
CTRG_00193|1275 344 599 1424 534 391 355 478 744 939 873 1088 290 442 578 503 561 929 720
CTRG_00194|2595 5544 1581 4089 3755 10073 6867 9301 17663 19114 18814 23596 6816 4423 6198 5763 7713 8256 8033
CTRG_00195|1155 130 13 27 197 445 444 414 2570 2759 2523 3297 948 706 963 763 1041 913 789
CTRG_00196|810 2636 6815 17098 1782 1820 1651 2271 2892 4388 3429 4292 1294 1254 1969 1600 2285 5442 4374
CTRG_00197|519 46871 8760 22459 39061 44739 47522 58845 59629 64505 58623 74378 22426 25752 39812 29728 42337 45444 35889
CTRG_00198|966 286 8032 21180 15359 18960 18609 18033 2632 5792 3915 4904 1507 3229 4772 3695 5339 8953 6398
MSTRG.1011.1|539|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 5 13 11 3 6 5 2 2 1 1 0 2 0 0 0 7 7
CTRG_00199|1266 1013 56 169 128 432 418 495 3237 2883 3231 4054 1188 745 1090 900 1096 1160 1070
CTRG_00200|2772 360 930 2402 180 667 429 602 1018 1402 1154 1450 426 405 586 477 698 575 526
MSTRG.1014.1|1023|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 3 7 4 3 0 4 13 15 1 12 1 3 4 5 4 7 5
CTRG_00201|1449 750 537 1383 789 799 590 788 1343 1637 1457 1832 642 480 751 573 760 1196 889
CTRG_00202|3363 597 826 1956 567 1569 1058 1036 1766 2432 2063 2656 789 572 769 745 1029 954 930
CTRG_00203|1137 213 531 1257 225 180 210 257 224 345 302 416 98 79 111 106 84 206 150
CTRG_00204|639 376 1076 2772 537 283 354 444 563 725 620 713 215 425 578 472 514 641 474
CTRG_00205|1350 610 852 2320 428 561 582 656 128 250 186 237 63 110 161 178 195 318 288
CTRG_00206|201 9005 11636 29889 5264 8875 11881 13253 3796 4566 4517 5712 1749 1841 2963 3553 3038 2359 2014
MSTRG.1020.1|597|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 4 6 2 6 5 3 15 11 6 11 5 3 3 0 5 5 4
MSTRG.1022.1|380|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 4 6 2 1 1 1 0 0 1 1 0 0 0 0 0 1 0
MSTRG.1024.1|274|x|CTRG_00207-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 3 9 2 0 0 1 1 2 0 2 0 0 0 0 0 0 0
CTRG_00207|2310 6658 9812 25268 4803 7206 3730 5452 14596 16483 14578 18487 5605 3033 4565 3811 5260 10087 9193
CTRG_00208|444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
CTRG_00209|2100 1204 2148 5461 1366 1582 1242 1466 1514 2258 1787 2315 677 693 1032 1067 1367 1488 1321
CTRG_00210|336 356 454 1223 165 177 271 211 397 759 605 805 225 259 422 308 420 461 373
MSTRG.1027.1|332|x|CTRG_00211-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 10 68 157 28 1 5 4 3 2 1 2 0 2 0 2 2 5 2
CTRG_00211|936 77293 345020 893519 336697 108791 84484 86535 54672 59900 52557 64914 19421 12962 18824 15136 23168 65364 54481
MSTRG.1029.1|224|x|CTRG_00211-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 41 116 1 2 3 2 0 2 0 2 0 0 0 0 0 3 3
CTRG_00212|369 0 1 4 0 4 0 2 22 8 10 17 5 5 8 3 5 8 6
MSTRG.1031.1|533|x|CTRG_00212-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 0 0 3 1 1 0 0 0 1 1 2 3 1 2 1 2 3 4
MSTRG.1032.1|270|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 2 1 4 1 0 0 4 0 1 1 3 0 0 1 1 1 0 1
CTRG_00213|543 214 911 2369 1460 171 239 276 375 502 518 623 196 222 352 322 362 594 487
CTRG_00214|774 1795 500 1116 3706 3164 3035 4106 140 350 233 273 87 190 279 585 407 590 548
CTRG_00215|975 353 663 1754 440 331 336 389 450 627 519 731 215 254 397 353 407 505 404
MSTRG.1036.1|493|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 2 7 9 2 1 1 0 5 3 10 7 0 6 8 10 6 4 4
CTRG_00216|543 70 180 457 88 57 49 39 112 151 133 178 45 73 114 94 137 191 149
CTRG_00217|2472 702 1610 4417 1181 478 305 435 806 1004 880 1062 316 414 606 517 755 1046 924
CTRG_00218|975 316 536 1323 355 914 974 965 3174 3761 3482 4444 1302 1131 1631 1433 1681 1585 1199
CTRG_00219|972 206 952 2503 518 86 114 148 236 383 332 365 104 137 223 234 298 468 378
CTRG_00220|741 753 1050 2612 350 592 641 729 688 1038 780 1050 333 314 440 338 412 633 539
CTRG_00221|1809 83227 3409 9021 896 38697 26674 40824 39129 51371 50343 62459 18363 32658 47269 29532 44220 25738 21353
MSTRG.1044.1|424|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 11 3 2 1 2 5 2 1 8 9 10 2 3 7 4 4 4 0
MSTRG.1045.1|590|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 29 0 4 0 7 6 9 19 21 25 29 10 13 25 13 10 1 6
MSTRG.1046.1|519|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 16 2 4 2 6 5 9 4 6 8 14 3 4 6 2 5 0 1
MSTRG.1047.1|681|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 8 0 0 0 3 1 9 44 34 40 50 15 0 4 1 0 1 0
CTRG_00222|2445 310 282 685 38 322 96 450 2055 2052 2181 2661 729 290 430 342 418 425 379
MSTRG.1049.1|359|x|CTRG_00222-T|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 4 1 1 0 3 2 5 21 27 12 31 11 3 4 12 10 1 5
CTRG_00223|753 714 572 1489 262 538 339 866 4800 5538 5012 6218 1861 1200 1791 1243 1402 2245 1649
CTRG_00224|279 802 1846 4818 508 1006 1602 1409 456 1112 826 1168 347 353 636 601 686 660 569
CTRG_00225|1689 260 318 779 269 451 325 370 871 1018 924 1129 324 336 483 424 537 1008 864
MSTRG.1053.1|380|u|NA|Supercontig_3.1_C_tropicalis_MYA-3404|ctrop 14 0 4 3 2 1 4 29 28 24 35 5 8 12 8 14 34 26
